0,id,tweet,subtask_a,subtask_b,subtask_c
0,73920,"""Heather Mac Donald: Colleges Teach Students to See Bias Where It Doesn’t Exist""""  URL #TCOT #MAGA #RedNationRising""""""",NOT,NULL,NULL
0,58891,@USER Already pacing you side by side Sir! I think she woke up after the election thinking she could now retire only to be the second biggest loser. She is holding off for hope in the mid-terms and will quit once that one vaporizes like a fart in a hurricane.,OFF,TIN,IND
0,46898,@USER @USER There is no reason. The bravest people politically in our society are black conservative. They are seeing the cities that have the worst quality of life for black Americans have generationally been ran by liberals with promises but no improvements.,NOT,NULL,NULL
0,12020,@USER hope you are enjoying strictly training !! URL,NOT,NULL,NULL
0,99724,@USER God did not appoint trump. The devil appointed him and I will make sure I do my part to make sure he doesn't get reelected by voting.   He is no pious man and definitely not even spiritual.  He's the scum of this earth.,OFF,TIN,IND
0,42088,@USER @USER This is absolutely hilarious. Liberals are so predictable.,OFF,TIN,GRP
0,59603,@USER Your looking more like a plant #maga #walkaway URL,OFF,TIN,IND
0,15397,@USER @USER 2 of 2 Vote her butt right out of office.  #DianeFeinstein is part of the problem in America not part of the solution.  Her old ideas and #ClarenceThomas tricks will not work this time.  #VoteRed2018 #KAG #ConfirmKavanaugh #ConfirmCoachK #MAGA URL,NOT,NULL,NULL
0,83886,@USER @USER U a dickhead for that😂,OFF,TIN,IND
0,65277,@USER He's going to need a pair of running shoes so he can look for work when he's sees we're not supporting his dumb ass movies anymore. 🤷‍♀️#walkaway,NOT,NULL,NULL
0,25469,@USER She’s one of those ‘kooky’ liberals.,OFF,TIN,IND
0,66188,@USER @USER @USER Way to go David👍 I love it when someone can send the liberals into a tessyfiy in the morning. Keep up the fight. 🇺🇸🇺🇸🇺🇸,OFF,TIN,GRP
0,10653,@USER Figures. He is a douche and would do this.,OFF,TIN,IND
0,32384,@USER Be quiet SheDevil URL,OFF,TIN,IND
0,11127,@USER @USER Omg no. You have no idea wtf you are saying. It’s like a pink sheet stock that keeps reverse splitting. Will eventually be worthless to everyone. But hey may keep dreaming. We all need dreams.,OFF,TIN,IND
0,38806,@USER Hopefully your obesity catches up with you by then,OFF,TIN,IND
0,28045,@USER @USER @USER @USER Liberals crack me up. Don’t these people have jobs?  Lol.,NOT,NULL,NULL
0,81249,@USER They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.,OFF,TIN,IND
0,24894,@USER @USER @USER Trump is done. You are a Anti-Ameican pro-Trump azz!!,OFF,TIN,IND
0,78458,"""@USER @USER @USER @USER @USER I don't know about Soros, but I do know that some on the right"""" do use the actions of a few (Antifa) to play identity politics and claim all on the """"left"""" are violent - and that's not helpful for anyone, is it?""""""",OFF,TIN,GRP
0,22677,@USER Didn’t a woman beat her? Huh...,NOT,NULL,NULL
0,85315,@USER @USER Sloppy and pathetic.,NOT,NULL,NULL
0,36191,"""@USER @USER Love it that SHE's willing to pay the price""""...that someone else will pay. Liberals are INSANE""""""",NOT,NULL,NULL
0,48537,@USER Well sure she would lend her support to the lying heifer making the false accusations. She has no more intelligence than the rest of the liberals acting out sombody!,OFF,TIN,IND
0,84816,@USER @USER You will be sadly disappointed as they conservatives are also marxists...they now control a police state.........ONLY UKIP WILL SET THE COUNTRY FREE,OFF,UNT,NULL
0,97291,"""@USER @USER @USER @USER @USER @USER Anyone concerned with mass gun killings"""" should reject """"gun control"""" outright as unconstitutional. Especially since during the first 80 years of the Twentieth Century alone, “governments” killed some 170 million people. Facilitated by """"gun control”.""""""",OFF,TIN,OTH
0,78117,@USER @USER @USER I am in an interracial marriage you liberals throw that word around so easily you might want to look it up and see what it means URL,NOT,NULL,NULL
0,30353,@USER You are very welcome Gordon and Shirley 🥀🐍🌹🐍🥀🐍🌹xxx,NOT,NULL,NULL
0,65102,@USER @USER @USER @USER So if Paul Golding turned up for a job at the BBC you'd let him work for them?,OFF,UNT,NULL
0,41368,@USER Shocking.  Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.,OFF,TIN,OTH
0,10605,@USER They should. Hopefully voters will realise that they could have ended this shitshow well before the midterms.,OFF,TIN,GRP
0,40212,"""@USER @USER Please explain what controlled opposition"""" means.  As for Bernier escaping, he split with the rest of the Conservatives because he's even more racist and exclusionary than they want to be.""""""",NOT,NULL,NULL
0,84822,@USER @USER Insanity...just like the commies! #hypocrisy #TheStorm #maga #KAG #QAnon URL,NOT,NULL,NULL
0,85250,@USER she is human garbage that is what is wrong,OFF,TIN,IND
0,89821,1000 gay children have now died as a result of bert and ernie not being gay. hope ur happy conservatives.,NOT,NULL,NULL
0,33148,@USER @USER He is such an A-Hole. Sad.,OFF,TIN,IND
0,70708,@USER @USER I had to click on it just to see what the hell you were talking about.  I still don't know.  Is your war on conservatives like the war on christmas?,OFF,TIN,IND
0,66464,Alaye turn if your maga don pay,OFF,TIN,OTH
0,43966,@USER @USER @USER ....Except not all Millennials are for Gun Control.,OFF,TIN,GRP
0,96114,@USER @USER And that's where you are seeing what you want to see. You think these people want to look manly and powerful. I see them expressing solidarity. what a useless thing to mock.,OFF,TIN,GRP
0,68916,@USER I love it that the wet liberals are so frightened by the US. And yet are so keen to deal with the non-democracy that is Europe.,OFF,TIN,GRP
0,94160,@USER 10 cities with a total of 30 people attending,NOT,NULL,NULL
0,26488,@USER @USER You can’t accuse someone of something like this &amp; expect to not have to come forward &amp; testify about it! We’re we just suppose to believe it &amp; crucify him?  I am sure u liberals think so.,OFF,TIN,GRP
0,39156,@USER Let's not kid ourselves...you are a prostitute...for the @USER,OFF,TIN,IND
0,75215,@USER @USER She is useless.  Attempts to do the right thing but never follows through.,OFF,TIN,IND
0,58211,@USER @USER Are you freaking serious.  3900 lives lost. Trillion dollars in recover and rebuild. Continued threats and fear.   You are a disgrace to journalism.  You moron!,OFF,TIN,IND
0,85923,"""@USER Yes, yes she is.  And he's fully aware.  I'm fiiiiiine.""""""""""",NOT,NULL,NULL
0,63591,@USER @USER He is treason. He went to Iran for what?  To beg Iran to give them(the treasons) more time to get the power back so they can keep giving tax payers $$ to Iran the terrorists leader.,OFF,TIN,IND
0,89233,@USER His back hole will look like the holland tunnel we he gets to the male prison,OFF,TIN,IND
0,37835,"""@USER @USER @USER @USER Kate, gun safety"""" is just a code word for gun control. There isn't anything """"safe"""" about gun control. It just limits law abiding citizens. Law breakers ignore ALL laws. Wake up! You folks in MN need to get off the liberal wagon. Vote for Patriots Only ... Vote Red! ✝🗽🚂⚓🇺🇸""""""",OFF,TIN,GRP
0,65418,@USER That solved the problem in Chicago alright!!  I wish these “leaders” would think up something different to get attention.   Gun control is getting old.,OFF,TIN,GRP
0,96175,1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence* URL,NOT,NULL,NULL
0,17971,@USER Isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?,OFF,TIN,IND
0,88941,@USER She is so damn cute! Def with the facial expressions,OFF,TIN,IND
0,85190,@USER @USER @USER @USER @USER Evolution. An evolution we helped to enact.   #Brexit is economic and social suicide.,OFF,TIN,GRP
0,33731,@USER hell0! What a beautiful sight seeing the antifa scum getting beat down and arrested!,OFF,UNT,NULL
0,57013,@USER Grateful Trump doesn’t have a dog in the White House. He is a cruel man.,OFF,TIN,IND
0,72409,@USER The whole of the media in this country sets out to discredit Tommy and you decide to write a criticism about him as well. Pathetic. We know he has his faults no-one is perfect but save your attacks for the likes of Corbyn and Antifa. If you don't like Tommy stay away from him!,NOT,NULL,NULL
0,98306,@USER She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.,OFF,TIN,IND
0,80076,.@USER Liberals attack private lives when they can't attack policies. URL,NOT,NULL,NULL
0,72794,@USER Fake Mews,NOT,NULL,NULL
0,87475,.@USER @USER and @USER will continue to support these absurd spending bills. Most conservatives will continue to gripe about Ryan and McConnell while giving Trump a total pass. URL,NOT,NULL,NULL
0,21177,@USER  Money better spent on American Mental Health or gun control Sandy hook Vegas Concert Theater Shooting Church in Sunny Springs,OFF,TIN,OTH
0,90460,@USER @USER She is in witness protection. I wish this cow had a mobile phone so she could call other cows and share her escape. #GoVegan,OFF,TIN,IND
0,73201,@USER @USER That’s how immature she is not to mention no class at all O!! Not even a dime,OFF,TIN,IND
0,42141,"""9/9 push a narrative. Remember it's their place to tell us what to think. Well I'll gladly be, as Hillary said a DEPLORABLE"""", """"IRREDEEMABLE""""  or as gropy Joe  just said, """"DREGS OF SOCIETY"""". Tells us all how they feel about the middle class, Christians and Conservatives. #VoteRed""""""",OFF,TIN,GRP
0,78806,@USER WHAT i cant like HE IS LEGIT WATCHING my ever move In Rehab!!!,OFF,TIN,IND
0,20802,@USER ANTIFA? As in anti fascism? Damn who wouldn't want that in America? Maybe our ancestors who fought the nazis in ww2?,OFF,TIN,OTH
0,31185,@USER It’s more what she does than who she is,OFF,TIN,IND
0,90985,@USER @USER @USER @USER They are Conservatives to be put on the Supreme Court that don’t have all of these blemishes on their record these questions of their character there are better candidates. They need to find one. This one is the POTUS pic because he thinks the POTUS should be above the law,NOT,NULL,NULL
0,98246,@USER Boy they are really panicking why what do they have to hide I wat to know do t you  . I don’t recall republicans acting like this when obama put two liberals on the court,NOT,NULL,NULL
0,53393,@USER You do mean the bernie assholes that stayed home,OFF,TIN,IND
0,43321,@USER Jeff Flake looks like he is flaking out on the confirmation.,NOT,NULL,NULL
0,76058,@USER And it's not that the legal profession is somehow biased towards conservatives! The Federalist Society exists because conservative were not well-fostered in the profession!,NOT,NULL,NULL
0,35533,@USER After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!,OFF,TIN,GRP
0,98631,@USER Why of course. Liberals reject truth and accept falsehoods. That's why they don't believe Kanaugh and believe Ellison.,OFF,TIN,GRP
0,63657,@USER These cowards ain't ready.. #MAGA 🇺🇸,OFF,TIN,GRP
0,21063,@USER Give me a fricking break.  They are worse than the Southern Baptist with a pagan idolatrous.,OFF,TIN,OTH
0,85125,@USER @USER @USER @USER What you are witnessing are the conservatives not being the silent majority anymore...we are speaking out against haters like you and lies you are spreading...the fascists and communists are you.,NOT,NULL,NULL
0,14271,@USER What death threats? Antifa is not sitting outside her house like they have with Republicans. Why did she scrub all her social media?,OFF,TIN,IND
0,88705,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He also clarified that there is the water birth when we are physically born. Then there is the spiritual birth which is obviously when we spiritually die to our sinful flesh and be reborn sinless after being cleansed by His blood at salvation when our sin debt is paid! Praise God,OFF,UNT,NULL
0,61634,"""@USER Real question: has Ted Cruz never dropped an f-bomb in his life?  Is this something that should disqualify you from public office? Grabbing someone by the pussy"""" literally &amp; verbally, is a lot more offensive to me""""""",NOT,NULL,NULL
0,62940,@USER Beto I would love it if you could become a Texas senator. You need to support the 2nd amendment to get elected. Once you’re in you effect change. You have my vote but I am not worried at all about losing my gun ownership. The gun control argument is Teds best fight,NOT,NULL,NULL
0,49980,@USER @USER @USER Says the guy who thinks that Labor (Australian equivalent of USA liberals) are socialists. 🙄,NOT,NULL,NULL
0,59684,@USER @USER But refugees! Marijuana! Peoplekind! Gun control!,OFF,UNT,NULL
0,17410,@USER It’s because you are evil!!,OFF,TIN,IND
0,22535,@USER are you guys gonna play “She Is beautiful” tonight?,NOT,NULL,NULL
0,63416,@USER Googlecide – Death by don’t-be-evil-corp inspiring the Internet bill of rights preventing leftist oligarchies from erasing people based on political beliefs transforming western civilization into a totalitarian state controlling nearly all aspects of life via the Googlesplaining.,OFF,TIN,GRP
0,22354,@USER She is dillusional!,OFF,UNT,NULL
0,97856,"""#GunControlNow is running a hit piece on the CMP.  The CMP teaches gun safety to young people, promotes responsible gun ownership, and doesn't sell any of the so-called assault weapons"""" banners are targeting.  Are we clear on what gun control is?  URL""",NOT,NULL,NULL
0,20764,@USER @USER if you speak Spanish? MS-13  Muslim? terrorist  black person? should've complied   hold a dissenting opinion? emotional  snowflake  Gun control? Nazi  Republican putting people in internment camps? PATRIOT  Think you leave your human rights at the boarder? PATRIOT  I'm tired,OFF,TIN,GRP
0,51487,@USER I think it’s a stupid choice not to put the planting of the flag in there.  You are intentionally saying FU when you could be having audiences clap and cheer because of the accomplishment of the nasa team and the country’s support.  Not going to see it.,NOT,NULL,NULL
0,88930,"""@USER England averages 26 gun murders per year. It is hilarious that you imply gun control doesnt work in the UK. This must be what Trump call Fake News"""".""""""",NOT,NULL,NULL
0,61578,@USER Shorty's dad taught him eveything about   Pussygrabbing Sexual assault  #trump family time.  #maga girls have to stay silent. URL,OFF,TIN,GRP
0,44085,@USER He’s a nut job and to republicans thinking he will support your “let kids be murdered in school” policy he says Emma Gonzalez is his idol who is a gun control advocate so don’t be fooled unless you want liberal policies. (Personally I do but what the hell),OFF,TIN,IND
0,64308,@USER boy you sleeeeeeepppp 😭😭 ass be ret on Pansy or Bailey tonight 😂😂😌,NOT,NULL,NULL
0,24498,@USER @USER Elder and Owen have been the bravest in pointing out that the culture is part of the problem.  Liberals have engrained this short lived culture. Culture can change and will being black doesn’t have to be linked to poverty and resistance.,OFF,TIN,GRP
0,42502,@USER @USER If they don’t want to accept the results of the election they are welcome to leave the country.  It would make me so happy.  All their fear mongering with not interrupt us from enjoying the most widespread posterity in the nation’s history.,OFF,TIN,IND
0,77665,@USER Tbh these days i just don't like people in general i just don't connect with people these days just a annoyance..,OFF,TIN,IND
0,75157,@USER @USER I’ve proven that gun control leads to lower gun deaths. You’ve chosen to ignore it and accuse the study of being falsified without any proof. Do you have any proof they used 5 states as you mentioned? Or are you going to continue to ignore me asking for clarification?,OFF,TIN,IND
0,93124,@USER Bernie up to his 🤥. You are not telling the WHOLE TRUTH. #WalkAwayFromDemocratsNow,OFF,UNT,NULL
0,98523,@USER It’s in my fuckbucket,OFF,TIN,IND
0,60707,@USER Bad behavior like that is never acceptable.,OFF,UNT,NULL
0,59153,@USER Maybe we do need gun control. Lefties can not handle the responsibility.,OFF,UNT,NULL
0,39837,@USER have you ever served this country other than be elected? Because that is not the same!  Have you ever put your life on the line for others?!  I am one of the Dregs Of Society! #DregsOfSociety 🇺🇸#MAGA,NOT,NULL,NULL
0,64363,@USER Wow it took 36 years? Bet this would of never came up if he had not been choose for supreme Court. Shows the liberals for what they really are. In a way that's a good thing😁,OFF,UNT,NULL
0,67185,There is only ONE reason why Christine Blasey Ford won't testify against Kavanaugh; despite her serious allegations.  She can't testify UNDER OATH. She'll be a willing Dem; but doesn't want to PERJURE herself.  LESS THAN 60 DAYS UNTIL NOV ELECTION  #POTUS #Trump #MAGA #KAG #NEWS URL,NOT,NULL,NULL
0,75929,@USER Remind me of Antifa ratbags.,OFF,TIN,IND
0,80778,@USER @USER @USER Antifa FACIST. Don’t let these mean anti-Americans use a fake title. They are FACIST.,OFF,UNT,NULL
0,55281,"""@USER @USER @USER Well, they'll cut out 299 pages and replace it with 1 saying everyone needs more chlorine""""  C'mon are you chicken?""""""",OFF,TIN,IND
0,58067,@USER That describes how I feel about the Liberals at any level,NOT,NULL,NULL
0,74948,@USER Just reading this gives me anxiety about having anxiety. But it really does suck and takes more than sheer will power to overcome. Don't be afraid to seek help and ask your doctor if you need medication. There is no shame in it.,NOT,NULL,NULL
0,65966,@USER @USER My President I elected loves American citizens. You liberals have shown your true colors. You are ant- American with horrible morals and lawless behavior. You cant relitigate the 2016 election. He will be re elected too. Get used to it!,NOT,NULL,NULL
0,17949,@USER @USER 4 he is poor,NOT,NULL,NULL
0,84499,@USER Agree. That’s hatred beyond compare. Her feeling of bitterness of the Duterte Presidency and its success is evident on her tweets and articles. 2016 was really a slap on the face on the “yellow intellectuals” .,OFF,TIN,IND
0,32916,"""@USER And the brainless #DEMS wants us to believe that he doesn't have the majority. Liberals is just like their leaders"""" the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP""""""",OFF,TIN,GRP
0,76187,""".@USER Live westminster"""" utter bulshit conservatives cear nothing of the people living in social housing just look #Grenfell &amp; It's tenants need say no more merits speak louder than words &amp; Tory words are empty promises!""""""",OFF,TIN,GRP
0,63141,@USER @USER needs to get over it. It’s been 5 years since he hasn’t played for the birds. Move on already. There is hardly anyone still on the team from when he played with the Birds. He is starting to sound bitter that he doesn’t have a ring,NOT,NULL,NULL
0,23648,@USER @USER She is from IL and say’s she knows predators?  Anyone else coming to mind?  Buehler.....That’s called transference and is typical and expected.,NOT,NULL,NULL
0,28660,@USER @USER This is a lie! To push a gun control narrative! The actual number is much lower. If you look up what they are using to reach that number you will see why it is so high. Always playing politics!,OFF,TIN,IND
0,39315,@USER His name is Coco!  He is a Pomeranian.  He's actually old.  He's is 12. The most loyal dog I have even known!,NOT,NULL,NULL
0,56873,@USER @USER @USER @USER @USER @USER @USER @USER @USER The majority of those are suicides.  You can not provide evidence that gun control reduces homicides.,OFF,TIN,IND
0,15694,@USER A special kind of #Antifa when he learns the correct spelling of tomorrow ! ffs proper shitting myself now 😱,OFF,TIN,IND
0,67343,@USER @USER You are a bright star for Texas.,NOT,NULL,NULL
0,32824,@USER She makes me sick.  She uses these confirmation hearings and investigations to campaign and for photo ops.  She is a junior Senator that is way out of her league.,OFF,TIN,IND
0,11975,"""1/5 Several women MPs key in 1990s gun control debate in Canada. Min of Justice @USER did heavy lifting for @USER In introducing 1991 gun law she said Gun control works. It is probably the oldest and most effective form of crime prevention law..."""" #cdnpoli #cdnhist URL""",OFF,TIN,GRP
0,27553,@USER @USER steroids and pills mixed in with their alcohol that is a little bit of a BIG NIGHTMARE or bad dream right there... ANTI-SUICIDE LAWS and gun control LICENSE FOR EACH GUN PLEASE walks into a cop station  URL,OFF,TIN,IND
0,11282,The #Child-#Rape Assembly Line URL via @USER We cannot #trust a #Catholic #priest. We cannot trust a #Jewish #rabbi - Why do we let these #people have #secrets?  #GreatAwakening #MAGA @USER,OFF,TIN,GRP
0,11746,@USER Poorly worded but he's not talking about the actual shooting. He means the aftermath with the gun control aspect.,OFF,TIN,GRP
0,57128,@USER The guy is not even a white Romanian he is a gypsy!,OFF,TIN,IND
0,95620,"""@USER Damn...that's almost as old as I am!  Then again, he is from Utah, and he does what career politicians do...appeal to his base""""!""""""",NOT,NULL,NULL
0,17191,"""@USER Why are you liberals, who are so quick to scream I'm a victim"""", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed.""""""",OFF,TIN,IND
0,71484,@USER @USER I suggest using the 2nd to remove him.,NOT,NULL,NULL
0,59483,"""20 Crazy Things Liberals Blame Trump For""""  URL #TCOT #MAGA #RedNationRising""""""",OFF,TIN,GRP
0,65440,@USER @USER Does nicki even know who she is??? Dreamdoll a whole bully,OFF,TIN,IND
0,46071,@USER @USER Let's see how many planes are turned around or crazy airport shut downs happen over next few days. Maybe a drinking game? @USER  #WWG1WGA  #MAGA,NOT,NULL,NULL
0,43615,@USER What the fuck? You don’t care about your friend? You are not a real friend then 🤦🏽‍♂️ he not losing anyone special then cuz you can’t even be a real friend and that’s sad,OFF,TIN,IND
0,22069,@USER  A beast? She is certainly not attracted nor amused to do it with one. 0/10,NOT,NULL,NULL
0,87635,"""@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER They just all want to keep their CORRUPT &amp;  CUSHIONEY JOBS!!! THRY WANT TO GO BACK TO.....BUSINESS AS USUAL """"          """" I DON'T THINK SO"""" !!!!!!!!!""""""",NOT,NULL,NULL
0,74951,@USER @USER @USER @USER How about trump sending out memes while he is president of him bashing Hilary with a folding chair,NOT,NULL,NULL
0,54210,@USER @USER Collins is not who she tries to make people believe she is.,NOT,NULL,NULL
0,88187,@USER @USER @USER @USER @USER @USER @USER Liberals have had 2 years to play this game.. an extra week doesn’t matter. Everyone was well aware who the likely nominees were. Kavanaugh has been a top name for many years.. Liberals have always had him as a target,OFF,UNT,NULL
0,10293,@USER The people of PR tried telling us this last year but you were too busy bashing trump with mayor Cruz.   To you people 3000 peoples lives were worth it to try to make Trump look bad.  You are all a disgrace!,OFF,TIN,IND
0,59070,@USER Leona Alleslve was the weakest link in the Liberals. She is the last thing we need during Canada’s NAFTA negotiations.  Its a good thing she is out of our military with her Traitor tendencies. Get out of Government too.,OFF,TIN,IND
0,64319,@USER @USER American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.,NOT,NULL,NULL
0,66813,... ammunition is in many states easier to buy than cold medicine...'   California Tries New Tack on Gun Violence: Bullet Control URL,NOT,NULL,NULL
0,29024,@USER How dare you tell me what Antifa is doing is right. They are not fighting facism they are fighting for their own stupid cause. They are further from fixing facism than the republicans themselves,OFF,TIN,IND
0,13324,@USER Go back to Canada you freak.,OFF,TIN,IND
0,94644,@USER She doesn't want to go to jail for lying to a Senate Committee. She has had no crime committed on her &amp; is a leftest activist trying to stall his confirmation. A nutty Professor that I believe is a closet ANTIFA member pd by Soros.,OFF,TIN,IND
0,81520,@USER The hypocrisy of the #NEverTrump movement exposed. We hate Trump but thumbs up for his vile policies and anti abortion SCOTUS pick.  Why liberals claim them as our allies boggles my mind.,NOT,NULL,NULL
0,78086,@USER @USER Lol I don't remember shit about that day 😁,NOT,NULL,NULL
0,99111,@USER @USER Omg!!! A good guy is now evil!!!! Same thing happening is America!!! The Globalist world leaders with all their money would have us believe what is evil is good and what is good is evil!! I’ve read that in the good book!!  For the end time!!!!,OFF,TIN,GRP
0,31264,@USER This isn’t about gun control anymore this is about hate.  Take guns away the hateful will find something else.  Let’s resolve where anger comes from,NOT,NULL,NULL
0,37572,@USER @USER @USER @USER @USER @USER They can’t. His a sheep. Just follow along with fake news and put everyone who can think for themselves as KKK. Antifa wannabes,OFF,TIN,OTH
0,63287,"""@USER @USER Great book by Leo Zagami, Pope Francis, the Last Pope?"""" details the breathtaking corruption and evil forces that have been controlling the Vatican for decades.""""""",OFF,TIN,IND
0,12609,The only thing the Democrats have is lying and stalling to stop Trump from being #President.  What have they done for you lately. #Trump #Kavanaugh #MAGA #DEMSUCK,OFF,TIN,GRP
0,18083,@USER @USER @USER @USER Loved to hate MR in Bobby Brown show. That guy really screwed those kids back in the day. Please let him go through all HWs drama. He is my favorite &amp; then Jerry.  Maybe they should have a show Andy?,OFF,TIN,IND
0,27456,@USER The transparency of their acts furthers the myth that all women are victims. Some truly are but these crazed liberals wouldn’t know one if they saw one. In the end their hubris will hurt the real women that really need help.,OFF,TIN,GRP
0,23560,@USER poor Godless liberals,OFF,TIN,IND
0,87311,@USER Get another disgrace.,NOT,NULL,NULL
0,23227,@USER Don’t watch moron movies,OFF,TIN,IND
0,74118,@USER @USER @USER Jehovah and Yahweh is most immoral! Seriously he is one big lying contradiction!,OFF,TIN,GRP
0,45879,@USER I see his tweet. But it’s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points &amp; aren’t to be believed.,OFF,TIN,GRP
0,60058,@USER We agree that Trump is a Nazi sympathizer. But the Sandy Hook Hoax and gun control is right out of Hitler's playbook. Bloomberg is a Nazi when it comes to gun control. Dems need to moderate!!!!,OFF,TIN,IND
0,22361,@USER I love that feeling that u get from going from Blues to purples. The discovery of new sexy loot!,OFF,UNT,NULL
0,45890,@USER @USER I know this is most likely a fake profile set up 2 get conservatives unhinged so this nut can report them. Just had 2 get that off my chest!,NOT,NULL,NULL
0,81677,@USER @USER You ain’t doin your part then 😂 check them pussies. I’m from the hood and I still don’t say the N word cause I’m a little more educated I got other ways to describe my brother or friends. I feel the same way as you though too many people going left unchecked.,OFF,TIN,IND
0,93734,@USER Bill I do not consider Democrats as Americans. Our Constitution does not mean anything to them. Most of them are uncultured uneducated and violent like Antifa. Some have already declared Judge Kavanaugh Guilty of Rape.,NOT,NULL,NULL
0,81765,@USER OMG another bigot showing he is basically gutless - sounds much like Donald 😂,OFF,TIN,IND
0,25061,@USER  #ProteccKaiser He is a fucking sweetheart and DESERVES THE WORLD GODAMN IT,NOT,NULL,NULL
0,24755,#Liberals + #Conservatives= #neoliberalism &amp; #Globalization &amp; all of its Discontents: #PPP-#CorporateWelfare-Dilution of #Constitutional Rights/Freedoms &amp; #Justice-#SocioPoliEconFinancial #Corruption &amp; PARTICRATIC #Collusion of #cdnpoli/ticians for 1%ers!  URL,OFF,TIN,GRP
0,11364,"""@USER Everytime I hear that catch phrase now, u know, URL better than this"""", I know hate is gonna be spewed.""""""",NOT,NULL,NULL
0,43688,@USER He knows you’ll deny him a fair exchange - Based on recent and past interactions with Conservatives - Speaks to your poor ratings.,NOT,NULL,NULL
0,42375,Courageous!  👍👏👏  Now she'd better get out of there before she's charged with a hate crime.   #MAGA #BuildTheWall #LockThemAllUp  #FixIt URL,NOT,NULL,NULL
0,37218,@USER He is an israeli puppet.,OFF,TIN,IND
0,23593,@USER FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR @USER AND DONORS!,OFF,TIN,GRP
0,43188,@USER @USER @USER That's why what she did was an ANTIFA style attack. Abusive method meant to bully opposition into silence for control,OFF,UNT,NULL
0,83283,@USER The democrat years in power. We remember those women well. Too bad liberals are hypocrites of the worst kind.,OFF,TIN,GRP
0,41745,930 pm 3rd round: gun control whining and Sen Blumenthal hands still shaking like a leaf as he tells the judge get into the real world. This from a millionaire who has no idea about the real world. @USER @USER #KavanaughConfirmationHearings,OFF,TIN,IND
0,24502,@USER Didn't sound bitter to me. The main message was  to recall American values and urge people to quit complaining and vote.,NOT,NULL,NULL
0,56760,@USER Seems hard to believe that you stood next to a guy wearing those shorts and didn't masturbate but I'll take your word for it,OFF,TIN,IND
0,20490,"""&gt;500 comments, and all negative, slamming Chris Hayes for promoting vote suppression via Michael I love rapist &amp; Putin-puppet Assange"""" Moore &amp; his latest """"kill the Dems"""" movie. How about a town hall on women's repro rights &amp; gun control on eve of Kavanaugh vote instead? URL""",OFF,TIN,IND
0,52998,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I LOve pointing out to ANTiFA shit bags that they are in fact the thugs they claim to be against. URL,NOT,NULL,NULL
0,51317,@USER He is dead so um irrelevant &amp; he was murdered.,OFF,TIN,IND
0,57331,@USER GOOD 🖕them !,OFF,UNT,NULL
0,58476,@USER He is a knucklehead.  He is not making good decisions.,OFF,TIN,IND
0,39492,@USER @USER Well he's a liberal so that explains it. Who knows the shooter may be a liberal as far as he knows. Liberals are very hateful violent people and must be defeated!,OFF,TIN,GRP
0,71845,@USER All this tape proves is that @USER was always out to get a paycheck and to sabotage the one person who actually gave her a chance.  Who tape records conversations in the White House??? Only someone looking to sell it later. She’s a snake,OFF,TIN,IND
0,25913,@USER Did this happen when she played her sister? “Mom!!!! Serena beat me over my head with the tennis racket again.”  “ Now. Now. Mommy will bake you some cookies and tell you how your sister is marginalizing your existence.”,OFF,TIN,IND
0,30006,@USER What will German’s will give us? Gun control ?,OFF,UNT,NULL
0,64524,@USER @USER He should just stick to sports but Liberals can't help themselves.,NOT,NULL,NULL
0,28398,@USER @USER Remember when republicans destroyed Merrill Garlands career? NO- neither do I! Only Dems - liberals can not tolerate views they disagree with. ANTIFA-great example!,NOT,NULL,NULL
0,87251,@USER @USER @USER @USER @USER That explains why some leftists were also shadowbanned.,OFF,TIN,GRP
