0,id,tweet,subtask_a,subtask_b,subtask_c
0,79058,"""@USER @USER @USER LOCK HER UP! Haa! Looool. CANNOT WAIT! What a blatant lie! Somebody is scared boy!! If that F******* B****** trump gets in, we all hang from nooses!"""" Who remembers that one? Can't imagine the anxiety she is feeling. Makes me smile.""""""",OFF,TIN,IND
0,96002,@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,OFF,TIN,IND
0,16113,"""@USER @USER @USER You're asking Liberals to use Reason and Logic. Look at these people, they have been suffering a collective psychosis for almost 2 yrs and get crazier by the hour. If their educated elite"""" are Batsht crazy, their sheep/foot soldiers are likely certifiable. They are beyond help. URL""",NOT,NULL,NULL
0,88594,@USER It's been up since Sunday night. He is a sloth.,OFF,TIN,IND
0,76327,@USER Democrats will let animals like this out all over the country if they get power back.,OFF,TIN,GRP
0,11127,@USER @USER Omg no. You have no idea wtf you are saying. It’s like a pink sheet stock that keeps reverse splitting. Will eventually be worthless to everyone. But hey may keep dreaming. We all need dreams.,OFF,TIN,IND
0,11531,@USER @USER The argument will be made that the assault was decades ago and there have been no other complaints against Kavanaugh. But his lying in current and ongoing. That is enough to vote against him. He is now aligned with Trump in the way he handles accusations.,NOT,NULL,NULL
0,76311,@USER Democrats = Thugs,OFF,TIN,OTH
0,65536,// Rean's Arcane Gale is broken. If he is gonna be able to use that from scratch in Sen IV ( because of his demon form) it's gonna be cool  using it in every battle!,OFF,TIN,IND
0,46169,@USER I've already listened to it like 5 times it's so fucking well made,NOT,NULL,NULL
0,71630,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And Antifa idiots forced them to use their medicare to fix the broken parts of their body caused by Antifa.  Requiring other people who do have kindness for others to pick up their wheelchairs they were thrown from and help them until the ambulance arrived.,NOT,NULL,NULL
0,37225,@USER Behind bars with a orange jumpsuit for all her crimes dating back to Arkansas~along with Billy~ Globalist deplorable~she is~ Karma is a bitc- and it needs to call on Killary this year for sure!!  Time to pay your dues Hillary Rodham Clinton~Lucerferian~,OFF,UNT,NULL
0,50443,@USER Yeah we do legitamately need better mental health treatment in the us (not to say that's a replacement for stronger gun control),OFF,TIN,GRP
0,58164,@USER Hyperbole? ✅ Libel? ✅ Shit fact checking? ✅  Must be.....🤔.   ANTIFA! ✅,NOT,NULL,NULL
0,21990,@USER They had sex he kicked to the curb. Melania in the white house she is still on the pole. Big memoir,NOT,NULL,NULL
0,65267,.@USER molested me 35 yrs ago when I was 11yrs Old. I didn't want to say it till now. She should Thrown in jail. According to #Liberals &amp; #MeToo you have to accept my allegations blindly. There I said it #ConfirmJudgeKavanaughNow #SenatorFeinstein #DemocratsHateAmerica URL,OFF,TIN,IND
0,79254,"""@USER I do like your tweets!, But maybe you should be more focused on consolidating them and sending fewer out, I miss many of them and you leave yourself open to the New Liberal Fascist Movement Antifa?""""""""""",NOT,NULL,NULL
0,57446,@USER Wow you really think this works I am going to tell my wife she is going to hell lol,OFF,TIN,IND
0,51654,.@USER  WHAT numbers do YOU use? Where do YOUR numbers come from?  WHY did you ignore the current THEFT from Medicare?  Is your ignoring the cost ignorance or deceit?  MAKE Liberals pay for #WelfareForAll! #Iatrogenesis,NOT,NULL,NULL
0,95458,@USER @USER Trump has no interest in caring the safety of the country.  He doesn’t care about gun control.  So far with all the shooting in the country.  He doesn’t care... he is a selfish person.  Everything is about him,OFF,TIN,IND
0,67181,@USER Aww. ☺️ I tried lol. She is such a smart ass though 😂,NOT,NULL,NULL
0,15462,"11/21 Political Corruption:  Texans: Among liberals and conservs, R's and D's, large majorities favor limits on campaign spending and say the high cost of campaigning discourages many good candidates from running for president.” #BetoforSenate URL",NOT,NULL,NULL
0,15876,"""@USER But But But we need more gun control right? Oh wait... GUESS THAT DOESNT STOP CRIMINALS, only law abiding citizens. Which is known. So.... think on why they"""" want to CONTROL you and disarm you.""""""",OFF,TIN,GRP
0,32036,@USER @USER @USER @USER Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.,OFF,TIN,GRP
0,40868,Turns out Cody 'Sanjuro' Wilson fancies himself as a samurai.    probably collects fake swords  #RiceKing #usefulidiot #QAnon  #MAGA URL,NOT,NULL,NULL
0,34961,@USER @USER @USER @USER @USER @USER @USER @USER Trash,NOT,NULL,NULL
0,23159,@USER Ouch!,OFF,UNT,NULL
0,69659,@USER Do not think so maybe do a little research buddy!,OFF,TIN,OTH
0,63826,@USER A political novice has outshined all of you corrupt establishment politicians.  We voted for him because he can't be bought.  Soros can afford it.,NOT,NULL,NULL
0,43137,@USER  If you think Conservatives are going to believe a wacko liberal you are sadly mistaken.  We see right thru your lies.  Judge Kavanaugh is a great person and the best thing for this country.  You on the other hand are a disgrace to the United States &amp; women.,OFF,TIN,IND
0,69159,@USER @USER @USER The astronauts used it!  It means A-OK!  BHO is photographed making the sign. It means all is okay!  It was a joke to see if the Libs would bite!  Boy did they!  Now get the video back up!  And apologize!  The Liberals are insane. Liberalism is a mental disorder!,NOT,NULL,NULL
0,73913,@USER How about holder uses a gag to shut himself up?,NOT,NULL,NULL
0,34781,@USER @USER @USER Im not excusing his actions but the counter protesters had no right to block the streets  They are partly to blame as well  2 wrongs dont make a right just like antifa going around physically assaulting people and using weapons to hurt people  But your k with one side doing it,NOT,NULL,NULL
0,96256,@USER @USER @USER @USER @USER @USER So she is desecrating graves with the best intentions no wonder Jeremy wants her speaking. he wants Jewish membership to know exactly what he thinks of them.  I reiterate an absolute shit of a human being no offence to EWA.,NOT,NULL,NULL
0,79688,@USER As usual a seemingly and supposed smart feminist thinks she has made sense.. Yen yen yen yen yen yen alone... You just told me rn you are also dealing with another person.. Have you considered maybe you are the toxic one?,OFF,TIN,IND
0,17971,@USER Isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?,OFF,TIN,IND
0,69559,@USER Iya Risi in my area didnt get the money. She is a widow with 5children and all attempt to get the money proved abortive. Isn't this a scam?,OFF,TIN,IND
0,79755,@USER @USER @USER Where are the capital police? Why let the leftist make a joke of our laws. #MAGA #ArrestClintonCrimeGangAlready  #NoChainMigration #Trump2020 #Spygate IG REPORT PROVES seditious conspiracy UScode18ch115sec2384 yep 20yrs jail time,NOT,NULL,NULL
0,16940,@USER Dont believe the hype.,OFF,UNT,NULL
0,53557,@USER you say “high-value men” like that’s a real thing that exists &amp; not a made-up lie you told yourself to distract from the fact your mother never loved you &amp; your penis is microscopic,OFF,TIN,OTH
0,51181,@USER Ohhhhhh I cried BIG crocodile tears the first time my daddy called me a bitch😂 took it on the chin like a champ but ran to my room to cry just like a bitch💀,OFF,TIN,IND
0,82428,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed &amp; Retweeted All These Awesome MAGA Patriots! We Must Get Fired Up &amp; get all our people out to vote in November or we will all be in for so much  lawlessness The Dems Are Planning on Bringing Impeachment Proceedings even though there are no impeachable Offenses committed,OFF,TIN,GRP
0,19303,"""@USER Hallo please find the unroll here: Thread by @USER 1. Moore's failure to deal with the foul smear against him, is a good example of how the new rules could apply. The firs […]"""" #FakeNews #MAGA URL See you soon. 🤖""""""",OFF,TIN,IND
0,49125,@USER @USER Mmm you are so hot,OFF,TIN,IND
0,44803,@USER I lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of Western Civilization. No exaggeration.  They used he fall of Rome as their example somehow.  They now want to pretend that they didn’t vilify us.  Ugh.,OFF,TIN,IND
0,31246,@USER @USER Big Wanda fucked with the wrong one 😂😂😂,NOT,NULL,NULL
0,22874,@USER @USER Liberals ruin a life doesn’t matter as long as they win in the end! Must stop! The have no Conscience,OFF,TIN,OTH
0,93212,@USER @USER @USER Now u r making political issue. She died this is it. Many peoples r dying daily because of them. Why She is So Special ? Encashing her death for sympathy of Corrupt what r u doing Waseem Bhai ?,NOT,NULL,NULL
0,33600,@USER @USER when robyn posts a selfie the world stops for a moment to appreciate it,OFF,TIN,IND
0,88679,@USER @USER @USER —jameis winston— he is no longer in college whereas Jimbo Fisher and his school protected this sexual predator...he needs to sit in prison...he is getting off easy because she didn’t filed sex charges against him...,NOT,NULL,NULL
0,61754,@USER I know a lot of Democrats you wish good things for her butt she turned to the dark side.,NOT,NULL,NULL
0,84894,@USER @USER If Kavanaugh is confirmed there will be two sexual deviants sitting on the Supreme Court. Both Conservatives and nominated by Republicans. Democrats put women on the SCOTUS and Republicans put perverted men there. FOR THEIR LIFETIME! #StopKavanaugh #StopTrump #SaveSCOTUS,OFF,TIN,GRP
0,24454,@USER I think I liked it better when Conservatives pretended that rape is bad. Now they are claiming Rape gets Better with Time?,OFF,TIN,GRP
0,78458,"""@USER @USER @USER @USER @USER I don't know about Soros, but I do know that some on the right"""" do use the actions of a few (Antifa) to play identity politics and claim all on the """"left"""" are violent - and that's not helpful for anyone, is it?""""""",OFF,TIN,GRP
0,89043,-You would never guess that this employee plays Covet (a fashion game) on her iPad in her free time. 📱 -She has a strange phobia of dogs.🐕 -She is amazingly weird! She can jump over her foot while it is in... URL,OFF,TIN,IND
0,64085,"""The blatant abuse of the #metoo is really disturbing.  No good reason to automatically place a guilty"""" stamp on someone over unfounded allegations.  Most importantly- it unfairly strips credibility from the women who actually suffered and demand real justice.  Bullshit.  #MAGA""""""",NOT,NULL,NULL
0,83376,@USER He doesn’t want to give anything to POTUS!,OFF,UNT,NULL
0,95643,"""@USER And republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her"""".  Many republicans are not interested in being conservatives.""""""",OFF,UNT,NULL
0,87399,@USER @USER Liberals will melt 😂 😂 😂,OFF,TIN,GRP
0,32067,@USER You aren’t a member. Butt out,NOT,NULL,NULL
0,32309,@USER This is mainly @USER fault. He is to blame,OFF,TIN,IND
0,50345,@USER How would they know if gun control worked if they refuse to try anything?,OFF,TIN,OTH
0,21336,@USER Ah.. classic antifa.. behaviour of trashpeople. =),OFF,TIN,IND
0,28509,@USER Sessions is not doing his job! He is a deep state RINO just like you!,OFF,TIN,IND
0,62075,@USER He is a child ~ a retarded one.,OFF,TIN,IND
0,90446,@USER This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,OFF,TIN,IND
0,72490,@USER Liberals have the numbers and money. Conservatives would get smoked. Kansas alone gets beat inside of 2 hours.,OFF,TIN,GRP
0,40895,"""@USER The crap they come up with as excuses"""" comes from dogooodthers, lawyers, lefties, liberals who commit their time to assisting and helping these criminals.  No excuses mate, you committed a crime, you pay for it, hard and long!""""""",NOT,NULL,NULL
0,81179,@USER Omfg... 😂,OFF,TIN,GRP
0,57782,@USER The same is with Union Teachers. That is why Our Children Learn Zero and are Brain Washed by Liberals. Vote to STOP IT NOW.,NOT,NULL,NULL
0,52570,No. I respect him for sticking up for his wife but let's not forget that he's running around screaming MAGA &amp; said slavery sounds like an option to him. URL,OFF,TIN,OTH
0,79524,@USER Same with the gun control debate. No it won’t keep guns away from every criminal but it can make things better. It won’t prevent every mass shooting but it may prevent those crazy people from buying a gun in the first place.,NOT,NULL,NULL
0,25339,@USER @USER He thinks he is smart. Me? I don’t think that.,OFF,TIN,IND
0,95790,@USER @USER He is not a Dalit or a Muslim no need to remember,OFF,TIN,IND
0,73258,@USER @USER HOW DARE YOU!!! Kappa,OFF,TIN,IND
0,88300,@USER @USER @USER @USER By any chance did you sexually assault girls in high school? That would explain why you are so eager to overlook the possibility such a horrid crime &amp; insist on a double-standard which benefits you &amp; the alt-right &amp; back up your justifications wi obvious lies.  I bet I'm right...,OFF,TIN,GRP
0,84361,@USER @USER Here come the beta liberals lmao *convo muted you can cry all day to yourselves.,OFF,TIN,GRP
0,49468,@USER You are obsessed with @USER  She’s a millionaire because she is a good comedian. You have money because Big Daddy Bone Spurs handed it to you a**hole.,OFF,TIN,IND
0,34584,Baaaaa baaaaa...that's the American sheeple who prove Roger Goodell right: The #NFL CAN do whatever it wants and you'll take it because you'll NEVER give up the NFL. Baaaaa baaaaa.  URL @USER #QAnon #MAGA #WWG1WGA #FreeAlexJones,OFF,TIN,OTH
0,46898,@USER @USER There is no reason. The bravest people politically in our society are black conservative. They are seeing the cities that have the worst quality of life for black Americans have generationally been ran by liberals with promises but no improvements.,NOT,NULL,NULL
0,93582,@USER @USER @USER @USER @USER @USER @USER @USER @USER Dude your sister rocks and you should be ashamed never go against the family! it shows you are a little man.,NOT,NULL,NULL
0,90412,@USER 2A and putting an end to these Antifa fuckwits. Pardon the language,OFF,TIN,OTH
0,57353,#Liberals behave as if laws and rules are for other people. #Canada needs to rid itself of their corruption. URL,NOT,NULL,NULL
0,77139,@USER I do but it can be done with out looking like a nazi bigot. We have to stay true to the people and change the minds of the left.. I know you aren’t a bigot I followed you for a reason and it’s because you post stuff that I like this one time I feel you are feeding the left the,OFF,TIN,IND
0,76453,@USER @USER @USER @USER You can make fun of liberals that come up with fake stories.,NOT,NULL,NULL
0,22481,@USER Gun control kills 3 more people.,OFF,TIN,GRP
0,31419,@USER @USER I wonder if the Liberals realize how much the jihadis despise them? Probably not.,NOT,NULL,NULL
0,43155,@USER *he screams and releases 20 gallons of cum with enough pressure to make at least 2 gallons squirt from his big brother's mouth*,NOT,NULL,NULL
0,26961,@USER @USER @USER @USER You are a Liberal who doesn't even live in FL.,OFF,TIN,IND
0,87045,@USER @USER Twitter will be banning a lot more conservatives or anyone that speaks out about the Dems or Liberals. Closer to the elections,OFF,TIN,GRP
0,80349,@USER So fuckinggg cute 😍,OFF,UNT,NULL
0,65680,"""@USER Yes, Joy @USER ?....  You were about to say Six-and-a-half years?"""" Because that's correct, you sociopath.  You are """"stuck with this @USER ,""""  f o r  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG @USER  🇺🇸 #WINNING""""""",OFF,TIN,IND
0,37218,@USER He is an israeli puppet.,OFF,TIN,IND
0,32672,@USER It freaking sucks,NOT,NULL,NULL
0,79489,@USER @USER is trying too hard to create a racist agenda.,NOT,NULL,NULL
0,17197,@USER @USER END of Story.   Where is the lying Liberals Witness 🤔,OFF,TIN,IND
0,64574,@USER @USER @USER Oh you just wait til you see the next hurricane meal I tweet out!  You are gonna be sooo jealous...,NOT,NULL,NULL
0,33714,@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!,OFF,TIN,OTH
0,25835,@USER iNDEED her @ is danikaharrod go follow her because she is the cutest and shitposts from tdp sometimes jhdsfhjsg,OFF,TIN,IND
0,52998,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I LOve pointing out to ANTiFA shit bags that they are in fact the thugs they claim to be against. URL,NOT,NULL,NULL
0,45914,@USER Until he is dead. Because even after he is out of office he will likely command the news cycle for a long time.,OFF,TIN,IND
0,15222,@USER The lies i keep hearing everyday sigh *INHALES* IM TIRED OF YOU PUTTING YOURSELF DOWN AND IF PPL DONT SEE HOW BEAUTIFUL MY BESTFRIEND IS THEN ITS THEIR PROBLEM You are beautiful ive seen iT so its my place to tell you you are beautiful and i accept nothing less. If not more 😤,OFF,UNT,NULL
0,54490,@USER @USER @USER @USER I never said no one died in Sa Juan..I said she is only in charge of one town out of 78...don’t get me wrong many people to blame...in the case of Ricardo Rosello he is terrified of Trump and wants to please him at all cause.  Im sure Roselló and trump knew the count was higher,NOT,NULL,NULL
0,29556,@USER I'm not surprised. It takes a sick woman to make this type of accusations. The kind you can only find on the far left. Liberals are praying that the really weak members of the GOP like Collins and Flake will pull back their support.,NOT,NULL,NULL
0,43242,"""@USER @USER Winston Churchill on being admonished about sentence ending prepositions: This is an outrage up with which I will not put!""""  And the punchline to my favorite grammar joke: """"Oh. So, where y'all from, BITCH?""""""""""",NOT,NULL,NULL
0,23240,@USER Georgia University...your racism and utter lack of tolerance is showing. Higher education is apparently not your goal.,OFF,UNT,NULL
0,12758,@USER @USER HYT ENEMY OF THE PEOPLE,OFF,TIN,GRP
0,46757,@USER Keep up the good work while the liberals waste time crying and pointing the country moves closer to greatness again! MAGA,OFF,TIN,IND
0,25913,@USER Did this happen when she played her sister? “Mom!!!! Serena beat me over my head with the tennis racket again.”  “ Now. Now. Mommy will bake you some cookies and tell you how your sister is marginalizing your existence.”,OFF,TIN,IND
0,74908,@USER Carrey is truly mentally ill.  He’s completely disturbed with no concept of reality.,NOT,NULL,NULL
0,29728,@USER @USER @USER You do scare Americans w/ ur fake dem platform. It’s mainly ur corrupt GOP ethics being ok w/ supporting pedofiles treason &amp; voter suppression &amp; the like. Dems actually want improved health care for all sensible gun control humane immigration policies &amp; to help all not just 1%ers,NOT,NULL,NULL
0,36578,@USER @USER @USER The Nov election will tell the tale.  MSM laud Antifa;  alt-media expose them as Soros-shill shitheads.,OFF,TIN,IND
0,62148,"""@USER @USER She says she is deeply religious"""" ... she did not say """"which"""" religion  ... satanists are very religious  ... Peace""""""",OFF,TIN,GRP
0,27047,"""@USER Hello, twin. Let ke correcting your typoness. Our group name is (G)I-DLE in case you are too lazy to use ()"""" or """"-"""" , you can use IDLE instead 😉""""""",OFF,UNT,NULL
0,64242,@USER yup fooled antifa threw big ol' fire pit rocks at mah truck called the cops said them commies dunnit neat lawyer trick huh URL,OFF,TIN,GRP
0,54087,@USER @USER @USER @USER And you say liberals make false promises? How’s that wall coming? How’s that denuclearization of NK coming? How that “tax break” working out for you? Nice ole tariffs we got there huh? But yea keep on saying wild outlandish shit to make you feel better,NOT,NULL,NULL
0,67985,@USER I already knew that ! LMAO 😂 SO stay with us deplorable bigots!! We’re getting ready to fight for our COUNTRY! #WWG1WGA,OFF,TIN,OTH
0,80869,@USER he probably had sex twice for boruto and the other sister that no one cares about,OFF,TIN,IND
0,54149,@USER Liberals and conservatives judge eachother on the actions of their worst characters. Liberals have in large quantities showcased a blatant hypocrisy today that will allow more people to write their ideas off because of the hypocrisy.,NOT,NULL,NULL
0,88646,@USER @USER @USER You are flawed by looking at a large problem through a narrow lens.,OFF,TIN,IND
0,20251,@USER @USER Damn . You are a roll . Bring it!,NOT,NULL,NULL
0,43322,@USER Antifa is Israel's thug squad in America,OFF,TIN,GRP
0,25216,@USER @USER Issss nigga fall asleep on soft after this,NOT,NULL,NULL
0,68055,"""@USER @USER @USER Medically this kind are known as Histrionic Personality Disorder"""".BTW If she is brave enough to continue this heroineics with other holy books,then I will accept that India is definitely changing.""""""",NOT,NULL,NULL
0,79592,@USER @USER @USER @USER You are not dumb. URL,NOT,NULL,NULL
0,94161,@USER @USER @USER @USER  how does helpmto buy help the homeless??  Oh. It doesn’t does it? How does it help@USER on low income??? Oh it doesn’t in Work poverty at an all time high. How does it help them?? Oh it doesn’t. Thanks for nothing,OFF,TIN,IND
0,56367,@USER He is a troll.  Not open to facts,OFF,TIN,IND
0,41712,@USER @USER @USER @USER @USER Oh and how do think the victim feels? Im sure she is fine with the death threats and insults she’s been getting spewed at her by you fine Christian conservatives,OFF,UNT,NULL
0,81420,@USER @USER Liberals didn't want to hear from Juanita Broderick.  She was ignored. Liberals don't want to hear from Keith Ellison's accuser.  Double Standard,OFF,TIN,IND
0,95521,The Dog is on the hunt! #MAGA   URL,NOT,NULL,NULL
0,32210,@USER @USER that's hilarious.... let those #PuertoRicans legalize pot so they can forget about their problems after #HurricaneMaria...🇺🇸💵😏🤣  #ThursdayThoughts #ThursdayMotivation #resistance #resist #MAGA #Military #veterans #TCOT #ThisIsAmerica URL,OFF,TIN,OTH
0,69466,@USER Mann i ain’t that smoove booty like you gee 😭😆🤷🏽‍♂️,OFF,TIN,OTH
0,89031,A few things that happened to me in between #KUFball road wins:  -got married -had sex twice -got divorced,NOT,NULL,NULL
0,63219,#Liberals have destroyed #California just like they are attempting to do to the rest of the country. #Radicals don't belong in any area of our governments.  Grown ups belong there. URL,OFF,TIN,IND
0,37636,@USER Considering Puerto  Rico didn't have electricity on 70% of the island before the hurricane....im wondering who left her brain on the tarmac in the sun for a year?  Probably Trump or Baron I assume.,NOT,NULL,NULL
0,75090,@USER It's scary stuff to see how dedicated you are to preventing people's access to resources during a crisis.,OFF,TIN,IND
0,81430,@USER America is better than swamp crud like YOU!,OFF,TIN,IND
0,85685,@USER @USER She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad,NOT,NULL,NULL
0,30333,@USER The fact that she is disrespectful and blatantly rude has nothing to do with her situation🤪,OFF,TIN,IND
0,85971,@USER Man I hope I don’t die before Florence hits.. I heard he is going to be a great time!!,OFF,UNT,NULL
0,59086,@USER Excommunicate the guy. That’ll teach ‘Em.,OFF,TIN,IND
0,82930,"""...We can no longer sit on the sidelines and remain silent on this issue."""" - Chip Bergh, chief executive @USER   This is what #PeopleOverProfits looks like. 👏 URL""",OFF,TIN,IND
0,90712,🛑 Ntknetwork News 🛑 👉 'Senate Set to Pass Bipartisan Bill to Combat Opioids' #MAGA￼🇺🇸#2A #Prolife URL,OFF,TIN,GRP
0,59318,@USER Beto advocates gun control which would leave is defenseless to this.,OFF,TIN,IND
0,30811,@USER @USER The more Antifa BS average Americans see in the news the more repulsed they are by their antics.,OFF,TIN,GRP
0,94226,@USER @USER He’s made a gun control shift as well. Check his talking points from last cycle.,OFF,TIN,GRP
0,16011,@USER Too funny when bum ass Antifa is trying to take the high road.,NOT,NULL,NULL
0,20456,@USER The Liberals took over @USER 🙁,OFF,TIN,IND
0,39756,@USER @USER @USER @USER @USER @USER Pedophilia is the worst of all evil,NOT,NULL,NULL
0,33000,"""@USER @USER @USER @USER @USER @USER @USER @USER And when logic FAILS, you aren't a twitterer like ME! I am sooo special, I have followers!  I believe, I believe!!!! Stop it with your dumb facts!!!!!"""" MEGY you are entertaining!!!🤣🤣🤣🤣🤣🤣🤣🤣🤣""""""",NOT,NULL,NULL
0,27890,@USER @USER I’m sure the air that he is breathing is also bad.,OFF,TIN,IND
0,40327,I'm starting to think these things are a cover for #maga It distracts people from paying attention to trump. URL,NOT,NULL,NULL
0,33663,Ababzhah but this whole everyone talking about sex makes me very uncomfortable so bye,NOT,NULL,NULL
0,27502,@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!,OFF,TIN,IND
0,98538,@USER help! I already have a verify account but when I try to use it it wants further details (passport) which I don’t have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.,OFF,TIN,IND
0,37694,@USER Ok but please understand that I am not one of dubakoor mumtaj dubakoor army. I only support her for certain things. I get what you are saying and I don’t understand how she has survived from up to this point. For me she is not fit for title winner.,OFF,TIN,IND
0,30611,@USER and @USER you need to find this lady! Do your thing. She is a terrorist waiting to strike. URL,OFF,TIN,IND
0,30804,"""@USER Feel free to use it. Because unlike your ilk, we do not scream #literalviolence or use dramatic phrases like you are denying my right to exist wahh"""". Women like us can take your silliness without crying. Knock yourself out :)""""""",OFF,TIN,GRP
0,78577,@USER @USER @USER Did you just say he? HE has a female name. He is actually a she. Actually get your facts right before making a stupid statement. Everyone knows the game gets stale after a few months and the new DLC makes it interesting again.,OFF,TIN,IND
0,93139,@USER @USER @USER @USER @USER Could you clarify what specific lies or fake news you believe that she is propagating and your sources to verify her information was false?,NOT,NULL,NULL
0,95860,@USER @USER Correction: Liberals deliberately distorting.,OFF,TIN,GRP
0,32568,@USER @USER I continue to be concerned that our country’s gun control laws are not good enough to protect our children. I will only vote for the party that is willing to address this issue.,OFF,UNT,NULL
0,84118,@USER @USER @USER Cops rarely got shot in countries with gun control,OFF,TIN,OTH
0,13064,@USER @USER Omg shyt,OFF,TIN,IND
0,76860,"1/7 🔥🔥🔥  CONSERVATIVES SUDDENLY REALIZE JUVENILE OFFENDERS DESERVE LENIENCY  The president regularly refers to teenage gang members as “animals,” and has, in the past, called for imposing the death penalty on alleged teen rapists. ... URL",OFF,TIN,GRP
0,38692,@USER @USER @USER Oh boy just wait! YOU ARE IN FOR A SURPRISE! Can't believe ANYONE to be that IGNORANT! LMAO!,OFF,TIN,IND
0,81801,@USER @USER @USER @USER @USER BS.  No we don't support gun control.  We support #2A that says SHALL NOT BE INFRINGED.  Go read some history and find out why.  You are part of the reason.,OFF,TIN,GRP
0,56481,@USER @USER The liberals won’t investigate because they know there’s nothing there. They’d rather have someone else do it so when nothing is found the liberals can blame them.,OFF,UNT,NULL
0,25855,@USER Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @USER @USER @USER @USER,OFF,TIN,IND
0,50597,@USER @USER We don’t support gun control in Texas.  So long Beto!,OFF,TIN,OTH
0,21063,@USER Give me a fricking break.  They are worse than the Southern Baptist with a pagan idolatrous.,OFF,TIN,OTH
0,65352,@USER @USER @USER cares a great deal about how he is perceived. The number of people who died is largely irrelevant to him as long as he doesn't look bad. Not sure how blaming Democrats fits with Trump's amorality and lack of empathy but his inability to take responsibility fits.,OFF,TIN,IND
0,85190,@USER @USER @USER @USER @USER Evolution. An evolution we helped to enact.   #Brexit is economic and social suicide.,OFF,TIN,GRP
0,94396,@USER Do you have the state right....Cali and Chicago are protected by many strict gun control laws.,OFF,TIN,IND
0,56974,"""@USER 🏴‍☠️ This Deplorable"""" from the """"Dregs of Society"""" says #PUBLIC_EXECUTIONS WILL MAKE CRIMINALS THINK HARDER ABOUT BEING POLITICIANS‼️ #MAGA #WWG1WGA #QAnon #DrainTheSwamp #DrainTheDeepState""""""",OFF,TIN,GRP
0,41131,@USER @USER @USER Check this ad out. Super creepy  People are pointing out a disturbing problem with this Republican election ad URL,OFF,TIN,GRP
0,11975,"""1/5 Several women MPs key in 1990s gun control debate in Canada. Min of Justice @USER did heavy lifting for @USER In introducing 1991 gun law she said Gun control works. It is probably the oldest and most effective form of crime prevention law..."""" #cdnpoli #cdnhist URL""",OFF,TIN,GRP
0,90174,"""@USER The comments that we should pity her because she is obviously not mentally well piss me off to no extent. If a POC did this they would not be concerned"""" about their mental well being.""""""",NOT,NULL,NULL
0,24894,@USER @USER @USER Trump is done. You are a Anti-Ameican pro-Trump azz!!,OFF,TIN,IND
0,50330,@USER Creepy old pedo desperately trying to be relevant. Just an old guy from the old world which Trump has shattered.,OFF,TIN,IND
0,46424,"""@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"""".Masters would be happy Dhanya""""""",OFF,TIN,IND
0,89450,@USER @USER @USER @USER What law will you pass that will get people who ignore all other laws to obey?  A murderer ignores a ton of laws but somehow he will obey gun control laws?,NOT,NULL,NULL
0,42118,#LindaSarsour is #FakeFeminist she's pushing #ShariaLaw and #AntiSemetic and #Liberals are buying it she was born in Brooklyn to #Palestinian parent's whom are #AntiSemetic and #AntiAmerican proves that leopard can't change it's spots.  #PcLiberal #WakeUP URL,OFF,TIN,IND
0,18068,@USER By citizens he means democrat voters...,NOT,NULL,NULL
0,64943,@USER @USER @USER Sure. Whatever you say random dude. Last time I checked having a negative opinion of a media company doesn’t make you Antifa. But congratulations on dumbest fucking thing I’ve heard today👍,NOT,NULL,NULL
0,99194,@USER @USER Liberals makes America  Sicker,OFF,UNT,NULL
0,74762,@USER @USER SERVES THE BASTARDS RIGHT!,OFF,TIN,IND
0,97783,@USER @USER achichincle lamebotas!,OFF,TIN,IND
0,48951,@USER @USER @USER @USER is anti-gop. He is part of the “Trump Party” and he is hoping for a pardon for ripping off hard working Americans.,OFF,TIN,IND
0,25377,@USER @USER I wonder if antifa will be rioting in the streets after they find out how corrupt the government is,OFF,TIN,OTH
