0,id,tweet,subtask_a,subtask_b,subtask_c
0,89889,All Trump's and Pense 2020 merch is being made is China and not the USA.    ...maga ??   #VoteThemOut2018  #TrumpsArmy URL,OFF,TIN,IND
0,13725,@USER And these are the *people pushing for gun control 😒,OFF,TIN,IND
0,49029,@USER @USER Liberals have always wanted to get their hands in your wallet and and now they want to get them in your pants.,NOT,NULL,NULL
0,49887,@USER @USER @USER @USER Red roses swarm.   Conservatives pounce.   We need our own verb.,OFF,TIN,IND
0,10087,@USER Gorgeous! And those tits are KILLER! ❤️,OFF,TIN,IND
0,46159,"""@USER Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH""""  """"How STUPID could our leaders be"""" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL""",OFF,TIN,IND
0,27502,@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!,OFF,TIN,IND
0,91171,@USER @USER The problem for May is how it will devastate her government &amp; party. The ERG will go bonkers &amp; try to stop a second vote. Result chaos.  Many Conservatives fear this will totally destroy the party. But repressing it WILL.,NOT,NULL,NULL
0,41131,@USER @USER @USER Check this ad out. Super creepy  People are pointing out a disturbing problem with this Republican election ad URL,OFF,TIN,GRP
0,63792,(2020 election season)  Trump: my dick is the most magnificent dick. Just tremendous.   Leftists: prove it you Russian puppet!  Trump: *whips dick out in fit of senility*  Conservatives: *vote Trump to victory*,OFF,TIN,IND
0,83095,@USER i BREATGE in kpop stan u nigger,OFF,TIN,GRP
0,49864,@USER @USER He is nothing but a left wing unhinged liberal jerk!!!  He needs to shut the F-up!!! 8yrsof him was a life time of BS!!!!,OFF,TIN,IND
0,69455,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Or there is a completely reasonable explanation why our own F@USER GOV’T lied to its peeps about a plane hitting the pentagon which is clearly a missile......... 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 URL,OFF,TIN,OTH
0,20599,"""@USER JUST LIKE A PLANTATION, White Liberals have Black people under their thumb and any Black person that tries to get out from under their Old Order"""" is considered one of them uppity Negroes, too smart fer his britches. They get all the other good lil Negroes to teach em a lesson.""""""",OFF,TIN,GRP
0,62224,A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL,OFF,TIN,IND
0,84265,@USER @USER And you support the right using Antifa tactics in other words the tactics of a domestic terrorist group.,OFF,TIN,IND
0,42557,@USER @USER @USER He is a big lump of —-I agree 100%,OFF,TIN,IND
0,23354,@USER @USER @USER @USER @USER Not strict enough? So in your world of stricter gun control shall the military go door to door siezing firearms from thos not willing to give them up.?,NOT,NULL,NULL
0,37603,@USER Because claims if sex assault and rape are only political weapons to them.,NOT,NULL,NULL
0,44910,@USER @USER @USER @USER You are a boring individual. Its seems good too me,OFF,TIN,IND
0,21767,@USER @USER @USER He didn't pay a money for his accounts and stuff.  So he is now a stranger.  And everything it is because of his obsession for Sonic.  I hope that he dies there.,OFF,TIN,IND
0,78129,@USER All this division in our nation is utter nonsense.,OFF,TIN,OTH
0,68316,@USER @USER @USER reckon he is upset about Wacky Wednesdays because the boys told him it was absolutely going to be a Mad Monday this time?,OFF,TIN,IND
0,30188,.@USER They both want you to believe in yourself and to do your own research to discover the truth. They want people to see 100% of the big picture (not just the 50% found on #FakeNews that leads people into their echo chambers). #Censorship of #Conservatives is a bad idea! URL,NOT,NULL,NULL
0,46158,@USER @USER @USER Silly rabbit 🐇 laws and rules aren’t for liberals.,OFF,TIN,OTH
0,73814,@USER ...with his stubby little arm.,OFF,TIN,IND
0,25385,@USER @USER @USER Yep. I was at Yale law school as well..  He also mentioned at one point that he could pee his name in the snow and that groping someone against their will while holding them down and choking them was “boys being boys”. NBD. #MoronsAreGoverningAmerica #MAGA #Kavanaugh,OFF,TIN,GRP
0,98731,After the twitter purge was over and black nba twitter changed their accounts back from MAGA white folk URL,OFF,TIN,GRP
0,66257,@USER The woman is not accusing Kavanaugh of stealing her lunch money. She is accusing him of assault. He needs to take responsibility.,NOT,NULL,NULL
0,27599,@USER Hollywood is full of demonic democrats.,OFF,TIN,OTH
0,76858,@USER There is a rumbling that's starting to bubble. Dems aren't listening . They're  barrelling on. Mistake. Dems seriously need to stop and listen. There is a rage building like I've never seen. The silence of Conservatives and Republicans is becoming deafening. Dems need to listen.,NOT,NULL,NULL
0,14608,@USER @USER @USER Good. We don’t want your vote. Why don’t you want to see the corruption? It shouldn’t matter what side you are on! Shame on you!,NOT,NULL,NULL
0,11437,@USER Also “the left calls anyone it doesn’t like fascist”  &gt;Calls everyone on the left Antifa.,NOT,NULL,NULL
0,93956,@USER @USER Yeah. He’s very immature &amp; can dish out criticism while crying and blocking instead of accepting any. It’s cool. Folks can see him for who he is mostly.,OFF,TIN,IND
0,50073,@USER I thought it was because you weren't very funny and lacked in talent as a comedian.,OFF,TIN,IND
0,77521,@USER who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for gun control and stronger laws regarding mental illness! @USER is about police brutality...she should educate herself on the issues,OFF,TIN,OTH
0,46541,@USER Brave enough to say it?! Your late to the party fat boy. Ppl been calling POTUS a nazi for a while now. Smh,NOT,NULL,NULL
0,26869,@USER @USER @USER Isis apparently obama let them run the world. Getting nuked by korea? BLM destroying cities. Antifa?,OFF,TIN,IND
0,33745,@USER @USER @USER @USER @USER @USER @USER Gun control is racist. URL,OFF,TIN,OTH
0,49178,@USER Its amazing that these DemoRats are elected to any public office! Their total disregard of the US Constitution and due process is abhorrent. They hung this woman out to dry and the woman refuses to come foward and its the Conservatives fault,OFF,TIN,GRP
0,95965,@USER A foolish statement from a church leader frightens you?  You are way too easily frightened!  I appreciate that you don't like @USER - but it's not as though other religious leaders never say anything foolish.  Even you.,NOT,NULL,NULL
0,90882,@USER @USER quit being a fig and stop allowing violence against conservatives on your platform,NOT,NULL,NULL
0,69790,231 years later the liberals wants to do away with it. URL,OFF,TIN,IND
0,48537,@USER Well sure she would lend her support to the lying heifer making the false accusations. She has no more intelligence than the rest of the liberals acting out sombody!,OFF,TIN,IND
0,78718,@USER Credible only to looney liberals,NOT,NULL,NULL
0,91875,@USER nigga bouta go direct traffic w style,NOT,NULL,NULL
0,12754,@USER He's got his wee fake tap fae Turkey on to prove how loyal he is.,OFF,TIN,OTH
0,12987,. @USER tells us she is an unserious attention seeker  URL  #iphone @USER @USER @USER,OFF,TIN,IND
0,47815,#DownwiththeDemocrats!!! #DemocratsHateAmerica #DemocratsAreDangerous #VoteDemsOut #VoteRedToSaveAmerica from the Loco Liberals &amp; TDS  Let All True #Conservatives &amp; ALL who chose to #WalkAway prove that #LiberalismIsAMentalDisorder and needs to squashed like a Bug!!! #VoteRed2018 URL,OFF,UNT,NULL
0,26787,@USER why no witnesses? She reported it AT THE TIME! It’s obvious the truth isn’t your priority. There are other qualified conservatives judges. Why push him? Is it because your “president” is in legal jeopardy &amp; this Judge believes a sitting POTUS is untouchable? URL,OFF,TIN,IND
0,21932,@USER @USER @USER @USER @USER That's my biggest question. Do we just widdle away until there is no 2nd amendment left? I do believe in some limited gun control but im worried we will be expected to just keep giving into the gun haters.,OFF,TIN,GRP
0,58318,@USER Bite your vicious tongue!!,OFF,TIN,IND
0,31527,@USER He is quite good at faking. Must have done it numerous times,OFF,TIN,IND
0,68364,@USER @USER When a white man commits murder conservatives say he is mentally ill. If an immigrant commits murder they blame religion and nationality and smear an entire nation of people. Bigotry. URL,NOT,NULL,NULL
0,81801,@USER @USER @USER @USER @USER BS.  No we don't support gun control.  We support #2A that says SHALL NOT BE INFRINGED.  Go read some history and find out why.  You are part of the reason.,OFF,TIN,GRP
0,78871,@USER About 20 of them Motherfuckers ‼️,OFF,TIN,IND
0,63169,@USER @USER i dont think moral psychology can fix the core problem. and using the David Brooks model to pander to the right wont fool them for long. URL i think the right embracing fascism to survive is a very real possibility,NOT,NULL,NULL
0,62156,@USER America will be better off once you retire Flakey Jeff Flake.  Go away.......,OFF,TIN,IND
0,18912,@USER @USER So let me get this straight they want us to hold off on the confirmation hearing for what? Polygraph is inadmissible. All to hear he said she said? Ford signs paper in trump case against illegal separations? And Cavanagh has just about every woman stating he is honorable. Vote ye,OFF,TIN,GRP
0,32705,@USER More misleading nonsense. It’s like you are incapable of straight News. Fake through and through.,OFF,TIN,OTH
0,23255,"""@USER @USER @USER Conservatives are whining"""". There, I fixed the typo for you.""""""",OFF,UNT,NULL
0,74550,@USER whoaaa that's amazing i wanna see her now 😝   also you are a kinky lil slut but ily,OFF,TIN,IND
0,82433,"""@USER Prime example of why the Walk Away"""" movement was born.  Democrats are nothing but sleezy liars. All decent people that were Democrats will not stand behind tactics like ANTIFA and destroying people's lives for political reasons. I was a Democrat for 30 years and I walked away.""""""",NOT,NULL,NULL
0,85971,@USER Man I hope I don’t die before Florence hits.. I heard he is going to be a great time!!,OFF,UNT,NULL
0,70272,@USER @USER Williams displayed her bad tempered side to the world and it is something she will probably always regret. I would say to her be ye never so high that you believe you are above the rules.,OFF,TIN,IND
0,47427,@USER No fucking way he said this!,NOT,NULL,NULL
0,15922,@USER @USER needs serious psychiatric help. This guy is an anger management bi polar psych 101 case study. URL,OFF,TIN,IND
0,29954,@USER He is speaking to the best of the best  With utter disrespect ~   Our law enforcement Ice Agents  all first responders  Low middle and high class of all races and religions   DISAGREE Mr #CreepyJoeBiden  GRAVY TRAIN IS OVER PUNK!  #JoeDontTouchSoMuch Biden dirty hand joe,OFF,TIN,IND
0,23522,@USER He was almost....ALMOST as bad as Obama!,OFF,TIN,IND
0,25145,@USER He is hurt and no one has checked on him!!!,OFF,TIN,GRP
0,17811,@USER HE IS A RUSSIAN SPY /HAVE RECEIVED MUCH MONEY FROM PUTIN.,OFF,TIN,IND
0,61831,@USER Another illegal,OFF,TIN,IND
0,70434,@USER Funny Human Rights He is  Pro Abortion That settles it He lies pacified deceives Playboy,OFF,TIN,IND
0,36520,.@USER won this round. Yucker ALWAYS interrupts his guests and it didn’t work this time. He is so rude. #MichaelAvenatti URL,OFF,TIN,IND
0,52261,@USER Because they are crates by the liberals  to save ANY kind of influence...,NOT,NULL,NULL
0,51746,@USER @USER So Alyssa you saying he’s guilty?  What ever happened to innocent before guilty?  And if he is innocent would you at least tweet an apology?  Shut up and answer the tweet.,OFF,TIN,IND
0,31104,"""@USER I'm tired off that piss poor excuse from conservatives"""" which is pretty much synonymous with """"bigot"""" nowadays. It's not fear they feel, it's shame. The same shame all hypocrites feel.""""""",NOT,NULL,NULL
0,92284,@USER @USER This unfortunately is the real way Democrats feel about Blacks! If they could they would put us all on the Plantation! Socialism is making citizens slaves to the Government! The Conservatives will never let that happen! This very kind of Treason is why we have the 2 Amendment!,OFF,TIN,GRP
0,94161,@USER @USER @USER @USER  how does helpmto buy help the homeless??  Oh. It doesn’t does it? How does it help@USER on low income??? Oh it doesn’t in Work poverty at an all time high. How does it help them?? Oh it doesn’t. Thanks for nothing,OFF,TIN,IND
0,93778,@USER You are an absolute dick 😡,OFF,TIN,IND
0,98724,@USER @USER @USER @USER Good grief!  That's a relief!  Now get rid of Antifa.,OFF,TIN,IND
0,11531,@USER @USER The argument will be made that the assault was decades ago and there have been no other complaints against Kavanaugh. But his lying in current and ongoing. That is enough to vote against him. He is now aligned with Trump in the way he handles accusations.,NOT,NULL,NULL
0,13611,@USER This is all political theater. Are liberals really that stupid to believe that the FBI investigates state crimes? Especially incidents that happened 36 years ago by a juvenile? This is nothing more than a tactic to delay Kavanaugh’s confirmation.,NOT,NULL,NULL
0,15353,@USER @USER @USER @USER @USER Odd. Stating opinions comes with an attack (cunt and assumption of a streamer using boobs for attention.) It was verbal diarrhea from a person who ought to know better.,OFF,TIN,IND
0,91440,@USER @USER @USER @USER @USER So tell me all about why you are simply rudeand racist. Was it your mother…?,OFF,TIN,IND
0,47995,@USER 🤷🏼‍♀️ that would be silly.,OFF,TIN,OTH
0,24516,@USER @USER Just like gun control will not keep guns from the hands of criminals....,OFF,TIN,IND
0,66048,#QAnon @USER #MAGA   For those who think nothing is happening! URL,OFF,TIN,IND
0,77225,@USER You are fake news,OFF,TIN,IND
0,17605,#KavanaughConfirmationHearings Crazy Dick Durbin using the confirmation hearings to try and push gun control. He is using this hearing to make speeches and push an agenda. The whole thing has been a circus of Democrats pushing an agenda while vowing to vote no on confirmation.,OFF,TIN,IND
0,61240,@USER I`m with you JR.She is nothing.Don`t waste your time on human waste!,OFF,TIN,IND
0,56426,@USER PG 6’6 pure shot creator.  You don’t need to speedboost in this game. If you are half-decent you should thrive with shot creators. They are known for draining (and greening) the most contested shit. YW!,NOT,NULL,NULL
0,28564,@USER Gun control . . . means being to hit what your aiming at! These elderly homeowner have great gun control!,OFF,TIN,GRP
0,18987,@USER Conservatives are so sick of these tactics by liberals. First there was Bork then there was Thomas. Republicans just keep taking it too...Trump won’t take it for long though. URL,OFF,TIN,GRP
0,44485,@USER Clarence Thomas was branded by Democrats but has served honorably and well for over 20 yrs. Haters are gonna hate all conservatives.,NOT,NULL,NULL
0,86962,@USER @USER She is just spewing sh*t Bernie's robot what a lie they will say &amp; do anything and what she is going to do for district 14 not a da*n thing Socialism don't work that way they suck all up.,OFF,TIN,IND
0,19314,@USER At least we now know why she is called princess toadstool,OFF,TIN,IND
0,13126,@USER me trying to avoid the freshman boys who hang out in my block and hit on me everyday URL,OFF,TIN,IND
0,58412,Pigeon Girl can also send pigeons to poop on all MAGA hats.,OFF,TIN,IND
0,67144,@USER Maxine is just a mean spirited woman. I can't imagine the demons she is dealing with to have that much hate &amp; craziness in her. #CrazyMaxine,OFF,TIN,IND
0,13498,@USER @USER @USER @USER @USER @USER @USER @USER Denial is a common defense by liberals.  He worked for fusion and with fusion.  And Michelle is a tranny I know you don’t like that but it’s true.  You can always deny like Obama but the truth explodes out. I pity u for believing the Dems like this how sad.  Go find a safe place.,NOT,NULL,NULL
0,95338,@USER Sometimes I get strong vibes from people and this man’s vibe is tens of millions of murders - he is more dangerous than DT.,OFF,TIN,IND
0,46948,@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.,NOT,NULL,NULL
0,78479,*Finally at my sister's apartaments* Instant reminder that she is ungrateful brat and i'm much more happy without seeing her,OFF,TIN,IND
0,12178,@USER @USER Except he is. His administration has allowed crime in the city to skyrocket. You bloody leftist snake.,OFF,TIN,IND
0,31191,@USER @USER YOU should be FIRED... You are dead to the public for your FAKE NEWS Why don't you show him approaching the crowd? Scared ... If you can't stand the fire Get Out of the Kitchen....,OFF,TIN,IND
0,15834,@USER @USER So pointing at the umpire and calling him thief is berating and walking very fast toward an official and calling them f***ing moron is not? I think it is clear who needs help. You are a man perhaps?,OFF,TIN,IND
0,26402,@USER REST IN PUSSY,OFF,TIN,IND
0,59208,@USER 1st of all who trust the FBI to do a polygraph?I don't! She can pass it if she's a habitual liar.They have no fear or caring about what or who they lie about. She's probably a closet ANTIFA member.Insane to wait 30 yrs.If true others could have been hurt bc of her complancey.🤬,NOT,NULL,NULL
0,47238,@USER You are turd 💞,OFF,TIN,IND
0,22185,@USER @USER @USER i have heard he is making waves,OFF,TIN,IND
0,32580,@USER bITCHC IM UWUING,OFF,UNT,NULL
0,77575,@USER @USER We've had millions of people marching peacefully in the streets without incident. A small group of far left people got violent on a couple occasions when confronting alt-right hate groups. Antifa is not part of the Resistance any more than the KKK is part of the GOP. G'night.,NOT,NULL,NULL
0,60315,@USER @USER You are a disgrace,OFF,TIN,IND
0,48692,@USER @USER @USER You are such a lier and all for money. Nobody wants “ francoism” here in Spain! Except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in Catalonia! Why all your friends are with Vlaams Belang? &amp;the Italian nazis? NAZI URL,OFF,TIN,IND
0,18097,"""...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy""""  -Jamie Dimon 😎 $JPM""""""",OFF,TIN,GRP
0,88225,@USER and it's funny as obama starting talking about gun control shootings started happening. Correlation-definitely so.,OFF,TIN,OTH
0,43083,.You cry baby liberals will have Trump for a total of EIGHJT GREAT YEARS!!! GET OVER IT. #MAGA URL,OFF,TIN,IND
0,90713,@USER @USER @USER I do have one more serious question though. I am wondering if liberal men actually have balls or is this a birth defect? What would ever happen if the left and right went at each other. LGBT be your front line??Antifa next??,NOT,NULL,NULL
0,73300,@USER @USER @USER @USER He totally dodged the question about how he is making millions of dollars off Stormy Daniels while she still has to strip to make a living. He is unethical.,OFF,TIN,IND
0,43768,@USER @USER I think @USER is corrupt a back biter and a snake,NOT,NULL,NULL
0,41114,@USER @USER Rescue conservatives from its own demons? Who are the two or three most notorious serial abusers of women in the last 30 years? Hint: they were not GOP. Did they ever face consequences?,OFF,TIN,GRP
0,87021,@USER @USER I'm waiting for the liberals to squeal that those sandwiches could feed poor families,OFF,TIN,IND
0,16985,@USER @USER It takes a 2sec Google search to see who this accuser is - I'll help the mindless uneducated liberals . URL,OFF,UNT,NULL
0,29176,@USER Hahaha... lunatic liberals are just too busy virtue signaling that they still don't get it. URL,OFF,TIN,GRP
0,79130,@USER @USER @USER God forbid construction workers would be able to earn a decent wage. Liberals want the working class poor and quiet.,OFF,TIN,GRP
0,27567,@USER @USER Yes I do! Because when he's grumpy he is impossible and he grunts and mumbles and shouts at whoever dares knock on the door of the man cave.... Even at the girls!  But when he's being good? No. Not really..😊,NOT,NULL,NULL
0,40951,@USER @USER @USER @USER @USER I agree. Those antifa nutjobs should be arrested before they start trouble again,OFF,TIN,GRP
0,34316,@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,OFF,TIN,IND
0,64122,@USER @USER Umm she is a reporter asking a question. The Senator is acting like a baby. Is this really what adults act like? Shame on you CBS. Shame.,OFF,TIN,IND
0,76555,@USER I told you to stop eating my booty that day but nooooo,OFF,TIN,IND
0,55751,@USER What does a snot nose 18-year-old kid know? He’s just a loud mouth immature punk who the media has placed on a pedestal using to promote gun control. He is fed tag lines to spark controversy in order to bring attention to the gun control debate that he knows nothing about.,OFF,TIN,IND
0,98805,@USER @USER @USER @USER @USER @USER @USER This is why I have so little time for liberals and Democrats. Rather than allow democratic process they will deliberately attempt to subvert it to get what they want. Why should anyone believe the claims against Kavanaugh in the face of this. URL,NOT,NULL,NULL
0,43137,@USER  If you think Conservatives are going to believe a wacko liberal you are sadly mistaken.  We see right thru your lies.  Judge Kavanaugh is a great person and the best thing for this country.  You on the other hand are a disgrace to the United States &amp; women.,OFF,TIN,IND
0,83886,@USER @USER U a dickhead for that😂,OFF,TIN,IND
0,82751,And the Bull$hit just keep coming. So we're expected to just accept these allegations for their face value. The left swamp plot thickens. We need to out the offenders once and for all. #ConfirmKavanaugh #MAGA URL,OFF,TIN,IND
0,78884,@USER @USER @USER Not saying I disagree with you at all some of the far right stuff I’ve been reading lately is disgusting. But would you also say groups like AntiFa should be banned and labelled as a terrorist organisation? They use violence and fear tactics too.,NOT,NULL,NULL
0,75815,@USER @USER Damn straight he is. Nothing but good vibes coming through November 💯💯💯👍🏼👍🏼👍🏼,OFF,UNT,NULL
0,51555,@USER @USER of course you're anti-American and you won't leave.  You'll stay here because as an Antifa coward you can talk your nonsense with no fear of governmental reprisal.  You haven't left yet and you never will.,NOT,NULL,NULL
0,62612,@USER @USER @USER Why did the democrats have to jam far left liberal judges down conservatives throat? Every liberal judge should be investigated all the way back to grade school. The only lowlife here is you.,OFF,TIN,IND
0,99060,@USER A bunch of overpaid liberals whining about how horrible everything is. They should get together with NFL players and try getting a real job. Zero interest in them giving their friends pointless awards.,OFF,TIN,IND
0,72606,@USER His policies were the worst,OFF,TIN,IND
0,75611,@USER @USER @USER if she were a true Krishn bhakt she wouldn't even care about presence or absence of such laws... she would be above such issues... a typical Chandigarh mentality of one up manship she is caged in... call her anything but Krishn bhakt.. like who cares about what she is doing ...,OFF,UNT,NULL
0,45465,@USER Whenever you conservatives whine Kavanaugh is being appointed fast enough all I think of is Garland never getting a hearing for a year so just shhh hypocrites,NOT,NULL,NULL
0,55766,@USER could fund an entire school incl teachers’ salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn,OFF,TIN,IND
0,88545,@USER @USER @USER I think she is implying that men don’t give birth!  How dare she,NOT,NULL,NULL
0,32463,@USER I’d rather be buried alive,OFF,UNT,NULL
0,31555,@USER @USER Ya niggas,NOT,NULL,NULL
0,37815,@USER Flawed logic. Some/many liberals would identify as Christian. Because this is America and that is the dominate religion. Look at some stats before you make overgeneralization. Take your crazy else where.,NOT,NULL,NULL
0,76554,@USER It's wild thinking about how Clive is minus one boypussy away from wrecking the whole town again,OFF,UNT,NULL
0,34017,@USER Destroying me???? Excuse me I beat you all the time why you bullshitting that?? Also I love you more 😤,OFF,TIN,IND
0,87269,@USER UK Govt non announcements are the only consistant and affordable policy under Labour or Conservatives for decades. Designed for a soundbite. No immediate resource required. Never likely to ever be implemented. Its propoganda but sadly it has its desired effect.,OFF,UNT,NULL
0,45136,@USER @USER I wonder which one is the Democrat and which is the Republican. The dude is now totally for gun control. 😂,OFF,TIN,OTH
0,30524,@USER @USER @USER He will blame it on the fact that he is Hispanic of course.,OFF,TIN,IND
0,20632,@USER It’s said that artists who paint this way are showing how they truly see the world. Well he’s showing how him and all liberals see the world.,NOT,NULL,NULL
0,17007,@USER hiya sexy p s bolna xxx,OFF,UNT,NULL
0,77559,Just imagine the tyranny we’d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon’s #NeverTrump crew was trying to deliver to them?  #MAGA 🇺🇸,OFF,UNT,NULL
0,65788,@USER She's sexy as hell and tough too👍👍👍👍,NOT,NULL,NULL
0,31723,@USER California? How? Gun control laws should of prevented this,OFF,TIN,OTH
0,91607,@USER That image tells the story of generations of people self medicating to manage distress. Can't count the number of people lost and like you say too many can't see beyond the sickening labels.,NOT,NULL,NULL
0,63777,@USER They are BOTH GUILTY of CRIMINAL BEHAVIOR &amp; they know it.  🙏🏻 God removes any &amp; all barriers to getting the truth from them! #MAGA,NOT,NULL,NULL
0,82230,@USER You are a disgrace go home you are not the President anymore. You are breaking tradition of the former President stepping aside. This is no longer Obama’s country this country belongs to We The People not your sheeple #MAGA @USER,OFF,TIN,IND
0,86688,@USER @USER @USER #Brilliant bigotry..,OFF,TIN,OTH
0,32305,@USER Holy moly!! If the catholic people haven't been awakened by this ..... #FalseProphet  #Lunatic,NOT,NULL,NULL
0,88613,Chances @USER got @USER ‘s Mario Cart penis confused with one of the few thousand she’s had since then. Can you remember what a specific slice of pizza 🍕 you at 15 years ago looks like? Dems like ancient memory based accusations #ConfirmKavanaughNow #MAGA,OFF,TIN,IND
0,88930,"""@USER England averages 26 gun murders per year. It is hilarious that you imply gun control doesnt work in the UK. This must be what Trump call Fake News"""".""""""",NOT,NULL,NULL
0,45523,@USER So will this all be hidden like the liberals hid everyrhing about the failed Nipigon bridge?!?! Huh? Our money and we are barred from the truth sickens me. They are communists,NOT,NULL,NULL
0,77344,@USER @USER @USER @USER @USER @USER @USER Can you give me a better term than cultist for someone who will change their view on gun control to defend Bernie rather just admit that his record his awful?,NOT,NULL,NULL
0,68621,""".@USER Maybe Kavanaugh should withdraw, spare country tinderbox"""" hearing #TTT URL What are you afraid of @USER ?  He is going to be on the court and the GOP is going to expand their majorities.  You are pissing on a red ant hill""""""",OFF,TIN,IND
0,11746,@USER Poorly worded but he's not talking about the actual shooting. He means the aftermath with the gun control aspect.,OFF,TIN,GRP
0,56068,@USER I love the way this pisses off liberals. URL,OFF,TIN,GRP
0,58200,@USER The old fool proved he shouldn't be leader of the Liberals when he mouthed off about the Sky takeover by Murdoch.,NOT,NULL,NULL
0,74402,"""@USER @USER @USER It wouldn't surprise me a bit. Just like they falsely call conservatives, Fascists"""" and justify physically attacking them. """"Trump's a Nazi, kill him!"""". It's just a matter of time before they suggest it.""""""",OFF,TIN,IND
0,31511,#boom @USER maybe that book deal isnt such a good idea? #FISADeclassification #maga #QAnon #TrustSessions wow the corruption runs deep.  URL,NOT,NULL,NULL
0,40126,#God The Media Using Criminals as Heros to Push for Gun Control,OFF,TIN,GRP
0,78914,@USER @USER Well if she truly thought he was an intruder in her home I would suppose she would revert to her police training.  What sickens me is all the media hype that she is going to get off strictly because she is white and he is black.  Horrible all the way around.,NOT,NULL,NULL
0,67770,@USER still waiting for mine fat,OFF,UNT,NULL
0,73068,@USER @USER ok with Andrew @USER Bully Liar touchy cheat to be kept on as a MP? On £75k? No anti bullying rules? URL … @USER @USER @USER @USER,NOT,NULL,NULL
0,39447,@USER @USER Mental case for sure,OFF,UNT,NULL
0,17898,@USER This guy wants to be a successful producer and he is tweeting stuff like this.,OFF,TIN,IND
0,25214,Don't these PIGS have a job? Don't these SLOBS have a life?  Where is there outrage against  bill clinton keith ellison harvey weinstein THESE PROTESTERS ARE  HYPOCRITES! #MAGA URL,OFF,TIN,GRP
0,11546,@USER It’s for pornhub...,OFF,UNT,NULL
0,28503,@USER @USER @USER @USER @USER And guys like you are the fat yokels.,OFF,TIN,GRP
0,59483,"""20 Crazy Things Liberals Blame Trump For""""  URL #TCOT #MAGA #RedNationRising""""""",OFF,TIN,GRP
0,10979,"""@USER @USER Sadder still, these guys exist because of a bunch of far-left children that dress like ISIS, burn flags and attack journalists.  Yet our young leftists activists posing as journalists"""" don't even cover the group #antifa that does all of the violence. Talk about bizarro world!""""""",NOT,NULL,NULL
0,94645,@USER @USER Everybody Talks About the Weather . . . We Don't: We confront them when we make sure that what doesn't suit us never happens again. Don’t blather that it is too violence. The action #AntiFa is not crocheting doilies!,NOT,NULL,NULL
0,58514,@USER This is disgusting that this is happening.  Strictest gun control laws - not working.  Maybe legally allow people to arm themselves for protection - lighten up those tough gun rules that aren't working. Too many lives are lost in Chicago.,NOT,NULL,NULL
0,25216,@USER @USER Issss nigga fall asleep on soft after this,NOT,NULL,NULL
0,52985,@USER Could it be that President Trump is normal and most of Washington D C are insane and totally out of touch with the forgotten middle class working people of America? Drain the swamp &amp; MAGA.,NOT,NULL,NULL
0,37397,@USER nah it's coz you're a cunt. blocked,OFF,TIN,IND
0,98521,@USER Reason is he is in a small market on a mediocre team.,OFF,TIN,GRP
0,90934,@USER @USER And your fans keep going back and forth between “it’s not in the report” to “the police or she is lying”,NOT,NULL,NULL
0,28985,I'm Assuming I'm Not Going to Get an Answer': Brainless  #Liberal Stooge Ocasio-Cortez  .@USER on $40T Policy Plan URL #WakeUpAmerica  THIS is NOT America's future VOTE Republican  or surrender America to these #DEM morons @USER #MAGA,OFF,TIN,OTH
0,17971,@USER Isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?,OFF,TIN,IND
0,45637,@USER I think he is hoping someone somewhat soviet will take care of it for him. This could get even uglier.,OFF,TIN,IND
0,70465,@USER He’s gonna tip him two new assholes,NOT,NULL,NULL
0,55806,"""@USER @USER @USER @USER He is mocking self-professed populists who claim to speak for the people"""" when those who stand up for """"norms"""" and """"rights"""" are labelled latte drinking elitists""""""",OFF,TIN,GRP
0,72781,@USER @USER @USER @USER This is all you Liberals have because you've been brainwashed to think this way. #GrowUp and #WalkAwayFromDemocrats,NOT,NULL,NULL
